ID,Age,Type,Experience,Hospital Location,Patients in Queue,Patients Seen in Lifetime
11132,55,52,8,975,18,7711
7545,39,80,24,976,3,9216
10794,39,15,7,944,6,9200
6327,57,17,9,977,25,5003
12210,41,88,18,924,21,1189
10315,57,25,26,982,16,2004
2309,32,77,0,973,7,8746
12125,67,65,3,958,26,9899
9862,73,31,15,907,5,1365
10496,72,2,24,903,7,3765
12211,31,94,8,967,7,4186
6416,62,83,7,908,28,2130
6522,65,63,28,953,8,5296
8816,30,37,23,989,14,1186
724,40,85,24,939,17,5600
12558,46,62,22,913,14,2710
12208,53,22,22,971,16,9094
3580,46,1,4,961,19,8630
3962,35,75,17,936,20,5744
14351,73,25,20,969,19,1066
5667,31,55,30,974,10,8186
12064,58,57,20,992,1,4440
13371,40,10,22,997,12,4604
4608,42,94,11,947,2,7724
11422,72,72,30,909,27,8111
10375,37,14,16,938,13,4510
10926,79,33,20,941,30,7593
10598,54,78,14,998,24,3794
4734,69,82,3,978,11,4183
14612,71,54,1,955,5,9814
5734,36,89,13,913,28,4926
12545,66,68,7,972,15,3338
13620,49,36,30,988,23,9811
14575,78,59,4,979,18,4393
4404,49,11,9,977,21,1965
7248,77,37,21,923,17,2169
14031,56,100,17,975,9,3850
8571,55,65,21,994,19,7042
14888,64,8,8,901,24,9463
14509,53,5,22,906,27,9018
8485,53,51,1,960,17,2461
1577,59,79,27,950,6,7351
9201,60,78,17,924,10,7787
8701,65,95,7,907,8,5264
2033,43,59,6,918,9,3549
3693,35,18,21,989,8,7583
2161,75,46,0,923,25,8506
1493,58,69,3,929,29,2262
9443,58,88,25,938,25,4551
7182,49,60,10,911,9,4773
4343,50,95,14,956,8,5074
10315,54,12,2,908,15,3569
9105,76,40,26,901,4,5138
7273,31,86,13,959,15,8295
14227,69,67,29,925,2,1669
3057,36,60,24,972,5,6495
7493,59,31,17,933,19,9836
11550,32,58,16,900,5,4183
802,62,69,16,975,23,3893
10351,69,88,26,994,29,8837
5740,33,66,29,939,7,5679
10683,65,21,16,990,10,6447
2504,59,4,0,927,22,7666
11388,52,63,15,951,28,6261
7969,69,82,30,941,14,6621
2410,79,48,8,908,21,8582
1190,64,70,9,965,22,6276
14678,78,70,8,917,15,5352
1887,38,62,1,982,25,4876
5676,75,86,15,905,9,7277
7318,72,70,11,924,3,4721
5586,68,77,22,926,23,5824
14667,80,99,7,909,27,4965
7958,64,5,28,979,1,3633
13652,67,14,21,962,13,6899
9309,72,21,9,913,28,4011
13185,67,65,28,918,11,7944
8070,42,92,21,955,2,6066
1916,75,30,24,910,7,2261
3332,38,7,1,975,10,6666
5973,41,28,0,963,2,9197
14994,72,47,4,956,4,6390
10916,41,7,29,951,8,5305
12606,32,86,16,963,17,5764
12344,76,56,9,943,9,6009
1598,66,82,0,924,2,3080
3851,74,9,9,979,29,2610
11377,38,96,9,929,27,8245
5683,72,92,30,936,25,5361
9795,68,91,29,934,26,7100
6011,36,51,4,965,12,5249
13334,75,44,6,993,6,1249
4123,61,44,11,961,25,4433
2504,50,31,16,966,1,7776
8948,79,77,19,959,9,9406
6834,52,78,22,936,18,9465
9986,50,30,19,963,6,4655
14477,66,69,6,941,22,7020
7958,36,51,24,998,29,6778
8332,36,72,13,944,20,7921
4476,31,43,18,925,9,2074
6278,48,29,22,902,12,1889
12179,43,79,1,970,17,4108
12836,72,10,25,962,18,3740
6472,30,41,18,964,5,7916
1168,48,12,27,905,12,9944
11495,75,69,16,997,27,7787
10024,78,29,4,936,3,4358
5427,31,7,17,937,19,2315
3918,43,61,0,976,15,4112
7610,35,38,23,989,27,5719
7168,43,89,27,996,9,6866
5153,55,94,11,933,8,5411
2104,55,77,21,932,28,3314
8366,36,1,9,942,17,8061
8058,44,2,18,943,3,9829
14783,47,63,16,974,19,7212
6691,41,12,13,910,12,7173
12893,40,37,1,940,27,3787
11674,56,54,12,925,2,1279
13628,66,23,7,922,22,5742
11948,69,66,6,919,15,4497
1945,73,7,11,928,14,6395
11237,76,52,4,961,13,1279
12602,30,89,9,956,2,3415
10964,35,10,20,915,30,9850
10680,69,97,1,939,11,3102
6633,51,22,0,960,30,8855
13783,47,75,20,954,19,6449
11418,43,22,11,917,18,5291
5196,47,62,26,977,3,2802
8907,39,62,3,984,22,5878
11316,49,18,6,950,11,6011
9024,58,84,7,986,16,8524
14825,40,66,27,971,14,5415
14286,45,30,1,902,21,9526
13168,69,9,27,901,22,8567
7393,44,14,22,918,14,2499
13664,51,6,9,902,15,8115
4453,66,34,0,941,24,4562
6787,50,92,25,919,8,3096
8812,47,71,21,964,20,6998
1413,53,13,27,979,26,6029
7963,35,24,8,912,15,2889
13423,32,1,27,920,16,6020
9529,62,62,26,919,30,7634
12351,50,9,21,903,2,4357
10545,50,83,1,981,14,9544
10921,76,23,20,999,17,2041
1355,63,20,28,991,27,2802
12216,53,43,23,971,7,4891
767,43,27,7,964,11,4897
12511,62,39,12,907,20,4922
7256,35,75,14,958,5,8820
13946,57,32,15,966,27,6672
5626,56,84,10,931,11,1243
3536,77,97,25,973,9,6813
1690,36,15,3,927,26,5332
11126,34,34,19,934,12,2878
9511,63,15,14,946,29,9480
2965,47,33,17,974,5,4534
3457,65,7,15,936,27,4917
9792,77,86,8,940,3,3079
1829,65,84,18,912,10,2279
992,56,33,30,989,17,4556
1582,62,88,11,940,19,6886
8053,42,70,14,966,4,5172
5342,47,57,13,926,21,5063
6808,60,55,21,929,24,7687
2395,33,40,27,909,4,2218
2570,48,80,7,945,28,5452
3227,45,87,2,989,2,1518
10654,68,15,11,959,12,8079
8501,44,29,14,911,16,5667
14653,78,92,27,906,18,5216
500,71,2,4,921,5,1659
8832,78,23,10,984,22,6407
11768,66,90,6,951,30,1497
8067,36,94,6,972,30,8026
7617,69,100,27,958,21,9566
13775,57,10,9,987,12,9185
12036,55,26,30,949,22,5286
10511,57,61,9,960,26,9584
4247,72,91,22,935,22,9712
2439,72,39,19,959,2,5891
7292,32,74,1,996,18,9424
4350,66,59,13,920,9,4741
2655,79,33,7,983,20,8473
8530,40,24,1,909,22,1802
4112,58,91,20,991,15,2701
5319,65,26,7,925,15,4372
11658,73,100,11,907,3,7943
7041,70,34,19,915,16,4606
4320,62,34,28,952,18,2807
1736,43,97,4,986,27,8949
6970,56,47,29,906,1,5931
7763,32,75,17,951,16,5223
5818,58,5,2,997,18,2045
14671,33,18,3,972,7,8942
6116,43,75,15,936,1,5361
13288,44,38,11,942,28,5614
7816,51,61,12,915,25,7254
11956,63,43,12,941,18,3809
4621,46,50,20,985,10,6554
14266,76,80,13,932,9,3283
3520,40,63,18,905,13,8066
10927,53,90,0,939,5,5669
12584,72,74,3,997,20,4338
6543,65,74,10,933,5,7626
9040,39,19,19,985,23,9728
11184,47,97,22,992,25,4279
10347,35,78,0,933,11,4523
9837,36,63,21,949,18,8455
12252,59,74,23,904,25,1799
11390,45,47,10,933,9,1313
6600,74,56,30,903,11,5698
9523,52,28,2,965,7,4762
10545,54,8,28,997,16,3769
13311,78,88,6,953,24,6532
3548,58,77,23,917,6,6672
4387,47,82,15,971,8,4867
6456,33,54,27,983,26,5889
13384,60,87,27,950,3,8684
11576,63,64,30,933,23,8577
1432,77,90,7,938,3,9662
7132,71,90,13,903,13,6806
5115,45,83,26,980,19,9977
5560,30,18,5,958,17,1271
13025,53,4,22,981,3,5289
4190,52,62,6,977,30,8016
12795,65,87,22,930,7,7384
1003,71,73,27,944,25,3725
1954,59,72,20,900,3,3499
8168,54,86,18,978,18,4205
12201,46,69,28,926,1,2335
12374,63,49,16,911,14,7826
2997,62,19,28,920,9,1601
1520,60,33,11,944,2,8837
7596,56,49,15,980,21,1496
7196,44,19,3,970,16,6319
8785,60,86,20,912,14,4256
13489,31,41,12,904,13,9989
12719,64,49,2,972,22,1093
8665,70,96,9,959,13,5697
4196,61,66,1,905,23,1345
13322,39,52,23,932,12,4423
5262,42,62,20,961,24,2384
1846,78,42,29,966,7,9003
4459,36,57,29,975,9,2008
11850,57,34,30,970,26,7472
11817,80,63,7,996,22,8080
5476,76,74,12,977,27,1326
11384,35,88,13,945,5,6476
8774,41,84,17,929,27,2170
5288,73,76,8,969,11,5614
6478,75,90,26,921,28,9223
3141,78,82,30,954,13,3636
10259,35,64,7,926,13,5555
8055,51,72,10,940,10,4412
6931,64,24,12,976,4,8157
7190,49,38,16,990,5,3438
1692,63,48,1,953,24,8373
8832,32,38,24,935,25,5569
8322,32,52,7,908,27,9993
826,49,2,18,994,17,8821
7937,73,59,19,973,20,6505
13804,72,57,6,922,25,2647
14065,60,84,30,980,23,7501
5749,31,89,18,990,12,3179
13974,48,26,20,974,1,2267
13902,50,7,14,980,21,5562
14320,64,71,20,934,12,8967
2931,46,9,5,994,12,4948
14757,65,67,11,938,9,9011
2893,62,47,16,919,7,3363
8879,58,55,14,927,15,5047
14921,57,68,28,990,6,5953
3972,51,20,19,909,1,6691
5327,41,16,29,939,25,2292
1543,47,10,0,926,22,8660
14007,36,1,24,973,24,9446
10093,46,1,10,904,27,5317
3155,69,93,22,988,12,9692
9871,48,2,5,940,25,7326
12469,79,96,13,954,3,5250
6313,77,68,24,907,23,9220
13690,38,66,21,904,5,8605
8602,39,8,5,905,23,6133
9570,59,35,13,929,23,6870
3835,41,27,10,922,24,9895
6354,70,11,29,962,15,1177
9008,36,4,11,943,18,7695
1247,31,92,29,920,1,8899
14996,60,94,0,984,2,9209
7605,32,13,18,917,2,8911
9647,50,27,18,933,3,4581
13203,77,80,0,950,26,3981
1543,56,35,25,941,13,1708
9962,33,33,6,993,12,1421
8578,42,12,13,943,22,9418
8634,49,83,0,905,13,1035
13677,51,9,11,904,7,4736
5244,80,22,29,960,13,8598
8407,55,74,10,900,1,4654
5768,65,87,16,994,25,4490
3169,67,20,28,908,4,4369
4006,37,21,26,956,13,6560
8796,35,61,19,977,15,9554
9900,61,6,3,915,13,8026
621,77,16,14,955,6,6067
8448,42,92,20,972,11,7487
3782,56,14,21,937,18,1512
9360,30,57,16,913,12,3555
14956,36,25,27,969,19,8703
2295,58,38,9,937,13,7900
12974,56,80,28,902,18,7961
4661,69,12,7,973,11,1738
11141,50,81,0,940,30,1470
7563,31,38,8,941,14,9001
2795,54,41,3,975,15,1805
1508,70,21,28,975,29,3570
9961,67,26,5,971,21,1642
9813,31,30,17,992,27,2865
4701,70,23,7,922,27,7874
14246,48,6,7,915,18,1742
2669,57,96,26,948,3,8739
3672,78,12,12,996,6,3905
10442,73,5,25,905,3,2802
1301,55,87,24,1000,3,9915
9402,67,15,9,962,2,6777
6391,53,70,29,974,6,9097
3920,67,39,10,952,16,5730
11556,54,31,13,970,10,8442
8099,49,45,13,990,16,8065
12865,55,74,24,962,10,8884
11594,46,74,14,905,6,5726
3458,39,32,5,939,1,3762
12009,33,96,12,974,28,5093
8780,49,78,1,986,13,4986
3969,36,14,1,947,5,4015
2019,73,67,8,928,13,5444
4650,30,78,15,942,18,3938
9434,63,93,0,923,3,2756
2963,49,38,30,987,28,1904
7443,78,84,28,981,24,8116
5210,57,57,22,911,5,3723
4457,74,56,15,939,29,2057
12416,79,77,2,945,2,5362
1668,71,57,6,991,6,4980
10546,78,84,17,974,24,3314
3840,62,79,12,1000,9,4577
11304,73,15,5,982,25,3087
13511,52,92,1,934,6,6552
12862,34,82,21,965,11,6182
12069,48,11,10,976,30,2403
10333,55,81,1,993,7,2120
4795,56,86,12,916,26,7378
10182,54,10,11,915,2,7173
10617,80,81,18,961,5,6846
1524,53,17,15,915,24,4008
12951,66,93,0,919,4,3325
14190,59,77,17,934,19,8215
12224,49,44,10,941,12,3964
1672,31,91,10,938,10,4153
1534,44,63,16,988,22,7481
7592,58,51,5,904,19,6638
4389,79,84,23,992,9,1521
5655,77,44,22,922,29,7054
2539,52,69,16,996,30,1777
14710,30,51,17,959,6,6470
7872,56,62,29,998,6,4658
7192,39,21,1,916,27,8030
4009,63,32,21,927,25,5474
12125,78,33,29,906,28,4057
4175,80,89,24,989,5,1102
6553,56,64,30,988,23,3692
12454,53,5,16,980,29,3721
10707,50,5,7,1000,8,9098
11642,43,27,26,1000,26,1543
13274,38,92,6,956,21,4317
5070,71,13,18,990,10,6806
10043,75,21,28,942,21,6694
13147,39,33,25,977,14,7518
4975,74,58,22,905,16,1982
7563,58,24,21,948,17,9817
10594,69,44,23,929,29,3268
14971,38,39,27,943,23,2291
3312,35,11,24,934,27,9938
3107,44,12,17,982,25,2400
10011,41,11,4,916,6,2768
6983,78,48,21,950,10,6707
10513,53,6,4,989,13,8895
4214,38,26,22,919,5,1619
2129,39,19,1,997,12,9573
6399,61,45,30,948,14,4091
781,74,69,16,902,28,6283
7360,39,63,6,985,10,8780
4062,52,15,1,929,4,4358
14793,74,55,21,914,11,6466
3663,39,88,11,932,18,5412
10380,49,99,14,926,19,2471
12700,79,87,20,944,9,4083
12316,71,74,27,953,30,5486
8592,72,23,12,967,11,9984
13605,52,36,29,921,13,2238
10912,50,34,24,912,4,6102
7267,65,53,4,933,25,7411
11418,39,54,7,969,25,3413
10864,58,11,29,930,26,7151
6315,50,53,5,997,6,5850
4535,53,81,13,944,26,3359
2421,59,79,13,997,25,7432
913,73,15,16,973,24,1105
14963,64,11,0,969,16,7422
10940,52,69,14,955,12,9373
14653,42,63,13,929,7,4939
9758,30,91,18,968,23,5192
11661,56,75,14,971,5,4390
7590,43,19,12,925,27,6004
6610,55,34,10,955,22,6787
14028,66,11,20,988,15,2395
7144,41,7,9,966,18,7665
1354,44,75,14,961,5,6108
6666,48,37,20,929,17,1047
13824,74,23,23,995,8,9232
6305,33,96,16,925,21,6080
8483,74,42,16,940,30,5286
6857,48,81,27,917,27,7619
3945,43,21,23,938,15,9722
9615,71,82,17,962,3,1273
3245,64,16,10,977,8,9675
7826,49,62,19,990,30,1512
9208,41,37,16,986,30,4421
7993,77,6,24,981,28,8542
5908,76,67,21,903,5,5306
11131,74,77,26,923,11,4118
6417,30,9,19,988,6,6788
760,69,67,27,984,21,6923
5922,33,67,24,947,25,4276
13104,76,17,20,998,13,1120
13458,65,59,28,960,4,6947
9589,66,27,6,983,12,1335
11042,55,42,23,906,13,8271
12249,72,14,10,925,1,6544
3178,74,37,22,928,13,6447
2834,35,17,7,917,25,3832
13533,57,59,10,942,30,4161
9213,79,62,30,997,3,1724
4018,37,2,11,994,5,6081
1282,57,44,28,922,14,4945
4225,76,8,9,975,29,9705
2820,69,70,19,985,13,4959
12505,33,54,24,913,1,4631
913,55,28,25,937,20,5533
14795,37,81,25,921,15,8354
2998,76,78,5,910,23,1245
8550,80,19,0,944,14,6265
5953,60,93,6,923,23,7182
14502,52,95,14,926,19,4736
6880,30,20,8,952,8,4524
1916,71,91,28,913,10,9893
1829,69,31,13,972,10,3698
10552,46,66,16,914,2,5941
13395,48,46,9,910,15,4835
1371,53,66,11,969,14,3140
12452,49,92,25,954,5,3157
3879,68,6,8,946,14,5281
6074,34,53,24,963,9,5723
4872,77,47,15,948,11,7343
8860,49,2,13,906,14,7603
11762,49,60,17,980,9,4408
1995,32,6,8,968,3,5168
8746,50,13,29,956,20,2436
11762,66,78,28,983,2,1558
4835,78,48,25,929,3,4552
4584,49,94,21,924,5,5306
11583,34,87,13,903,27,6103
5264,57,57,25,935,20,2510
1325,57,52,13,912,16,9916
3492,43,59,24,993,29,3880
10165,63,89,23,983,9,2359
4085,80,51,17,999,19,1217
12674,38,95,15,970,16,3515
3718,38,2,18,957,22,3168
10961,36,84,27,901,9,7387
2429,77,77,19,922,2,8074
11019,35,4,27,932,21,2397
6706,71,90,30,927,8,8467
8381,37,6,6,962,22,2077
7296,38,89,19,970,23,2108
763,55,51,18,999,15,6040
3230,54,23,4,987,11,3375
533,46,76,20,927,19,2795
6756,71,86,14,908,30,4300
4338,36,68,22,948,28,2024
9421,40,37,3,926,22,5715
14904,34,73,20,986,9,6770
1058,64,7,2,998,17,9992
10190,74,98,16,920,3,8480
4711,30,2,3,929,30,6062
12926,46,37,3,998,18,4135
10059,57,57,1,961,28,9704
14603,39,89,7,910,11,4328
11382,48,40,26,978,22,1070
12505,30,10,9,945,16,2582
12952,78,35,12,962,7,5381
9575,36,66,17,985,28,3608
10684,54,45,9,958,13,3968
11372,30,52,25,921,26,4870
6008,36,63,8,987,11,5991
3014,67,69,9,952,15,9175
5883,49,13,8,989,13,7849
1943,63,56,2,918,24,1838
10182,45,55,28,907,19,6919
5553,37,64,20,970,22,2842
10064,73,42,3,946,25,3418
9807,48,50,27,990,14,9008
14579,40,55,28,997,5,7761
10066,30,88,30,911,6,1303
7121,76,36,6,952,19,9028
2616,44,21,27,920,19,3244
8547,35,47,30,966,17,4078
1573,31,47,26,983,20,6529
3618,77,78,25,994,10,7016
14072,47,27,11,974,28,3300
5834,51,24,19,984,10,2597
10445,64,76,6,944,11,6579
4678,30,69,22,981,14,7493
760,53,20,28,987,16,2021
1295,50,61,19,931,10,5626
3120,36,92,11,929,19,2309
6861,58,94,12,984,29,4934
13404,68,32,8,972,25,9399
3714,63,94,21,983,29,3125
13440,57,77,16,923,1,7453
5838,50,64,3,942,13,4334
4589,49,99,25,929,5,6918
8327,67,50,0,968,26,6258
905,62,67,11,937,10,9938
11394,72,25,29,923,6,6695
4185,52,26,5,928,9,2806
13327,62,20,6,996,12,9356
10010,79,23,12,954,14,4892
12139,66,66,17,986,3,7033
14029,32,54,15,967,25,9097
10138,50,32,4,958,6,7978
8372,56,68,18,982,5,1031
2615,49,51,14,973,29,9376
8021,64,14,17,923,10,5099
12096,46,93,8,917,2,7132
2285,56,5,24,991,15,5132
2473,49,100,7,986,16,8367
14291,52,2,19,957,9,5912
1285,45,29,29,909,16,5345
5505,55,17,15,955,21,5332
14088,36,16,28,980,27,9040
9658,59,13,27,919,21,7219
5554,39,97,26,924,8,1766
1884,44,98,3,927,13,2454
14322,44,57,22,949,11,5336
12934,78,63,28,1000,22,5057
10752,33,62,0,902,5,7510
1159,77,44,1,929,17,5245
8892,61,32,13,926,22,7204
3138,59,98,23,966,26,2724
4564,55,14,21,932,13,5262
12426,64,49,15,936,4,8877
4177,57,60,6,906,21,7497
11631,41,10,24,962,12,9613
5353,52,48,2,973,15,5147
6693,48,28,11,983,7,7539
13624,80,98,15,946,12,6049
1855,75,78,13,904,11,9769
9663,42,82,13,956,4,2049
6480,58,97,8,900,26,6412
3422,36,7,18,974,4,1564
14627,47,4,22,907,17,2250
9205,44,71,28,960,5,2172
13910,70,32,7,951,15,2064
2390,60,49,30,935,30,7807
12240,53,82,10,945,17,1837
2795,30,38,17,904,12,2500
6606,69,42,14,933,16,1544
5142,68,7,22,952,17,4986
3210,36,89,17,919,14,5791
12240,49,69,21,969,12,9211
6673,58,83,20,971,18,6443
1963,64,68,22,923,29,1630
11566,30,52,30,905,6,8950
2933,60,63,11,988,5,7642
14116,35,62,20,906,27,3343
11270,30,33,9,962,22,2406
1949,32,60,18,965,18,5782
13874,61,59,4,958,25,1183
14358,46,72,15,991,3,3191
5437,37,66,26,911,18,5389
1836,57,79,13,940,8,2026
14645,53,16,28,914,9,4972
5012,33,16,21,938,30,1611
6137,67,4,7,920,19,8874
2911,67,96,24,986,27,3894
7623,74,44,0,959,26,1537
10486,59,51,20,929,11,5366
2228,73,20,25,933,7,9968
10737,72,89,4,980,26,9166
8208,52,58,14,961,26,3440
7194,58,17,6,922,29,6421
829,74,51,14,978,17,3211
12818,72,34,26,962,6,9685
12545,77,75,14,975,5,5834
4543,69,84,28,973,26,1013
1769,61,2,26,931,6,9741
7960,48,5,0,964,4,6086
9847,52,44,9,991,21,1313
4047,69,9,1,965,11,3959
2340,35,92,12,996,1,4780
8633,50,5,13,956,11,7760
8558,57,20,29,960,19,9897
12033,48,7,26,996,6,3821
6927,63,3,30,938,22,3242
7336,48,16,22,948,2,3584
5946,59,99,17,938,20,5001
13160,71,12,9,930,15,1292
6397,53,66,30,900,22,8377
6053,46,25,22,908,6,7513
9742,45,80,5,978,12,6291
5742,59,15,28,973,3,7418
8481,44,50,1,924,16,1295
7332,75,53,3,932,10,7253
4723,60,37,24,932,10,2609
7418,71,12,24,960,30,9997
14545,70,84,5,901,30,8878
9358,73,6,11,988,8,8163
14266,55,86,11,948,11,5316
2052,62,50,22,999,25,3331
3603,80,9,12,937,30,8860
2898,39,23,4,900,16,8511
973,62,90,16,989,12,4602
6803,61,24,24,931,7,5724
4548,31,95,26,946,15,3538
3323,80,48,15,996,30,1922
11561,74,36,14,967,19,4909
986,33,8,30,995,18,2473
13738,42,25,1,1000,11,6483
6390,79,36,9,969,3,2730
2791,72,68,17,922,23,1636
12809,68,29,8,927,20,9178
2687,45,55,28,995,2,9424
6023,35,9,28,936,17,3032
8093,40,28,27,950,25,2958
7500,37,71,25,960,1,1113
4409,41,96,13,984,15,1187
10727,58,68,4,971,24,5384
4523,72,42,28,990,27,7616
10263,31,6,18,934,27,3880
5148,80,32,4,953,3,7963
5727,73,51,20,1000,9,8016
6990,50,66,30,964,30,7753
12073,73,16,12,975,30,5281
6665,45,70,26,932,5,6444
14171,30,4,20,970,12,1205
7288,45,96,25,949,24,1155
4761,46,19,4,914,2,3291
5496,51,66,22,975,8,4800
10327,30,4,20,929,17,3064
5835,80,23,4,917,7,7459
11854,55,87,1,926,25,6513
13290,44,72,22,969,29,6212
1505,35,21,7,949,27,4971
7162,48,80,20,955,9,1636
2023,57,14,14,911,13,8117
14118,55,37,22,961,15,6579
8765,40,10,10,902,10,9260
2043,49,2,9,920,6,1550
3868,65,5,29,919,8,9465
5088,57,17,18,926,24,1834
12450,41,29,8,985,14,2572
12003,60,28,12,926,13,6032
9825,33,21,22,990,24,9763
10082,62,73,25,945,23,8666
11585,73,35,6,949,4,7250
6040,70,95,25,906,29,4418
4461,60,98,5,1000,3,5467
10122,30,76,20,901,28,8160
12688,60,14,19,920,24,1478
6191,69,93,17,972,14,1293
4899,58,100,4,978,29,2028
10484,74,59,0,918,24,7845
2261,69,24,27,992,15,8970
7432,69,25,2,979,23,1837
10448,45,94,12,998,26,5376
7739,55,21,20,915,28,6603
13107,67,66,30,996,30,7847
6169,74,80,20,931,24,1817
5692,61,81,4,941,19,9044
3226,78,89,28,909,3,9633
6406,58,52,0,905,28,6220
11683,80,96,12,988,29,2268
2327,30,7,24,912,29,9144
7439,32,8,8,985,8,2672
13269,36,24,25,920,16,6630
4718,48,49,20,995,9,5517
9040,74,66,27,977,25,8598
1910,80,38,29,926,5,7845
7911,35,71,15,909,29,9691
9333,40,67,28,916,20,4192
1589,53,11,1,968,18,3967
7866,36,75,0,960,30,6331
3733,79,37,4,915,18,1504
9319,41,63,15,992,22,6934
6338,57,49,15,935,23,1218
3775,79,71,23,944,5,3222
12057,44,61,23,927,26,7539
4273,44,65,8,907,5,1988
10991,61,23,19,941,8,5363
7908,31,67,27,986,17,1148
5630,75,37,10,939,2,2747
12944,79,64,26,943,15,1183
6530,54,43,0,941,15,4453
9252,57,8,14,941,27,9393
6853,51,25,17,999,8,5208
3041,77,33,10,935,28,8754
1952,43,37,26,912,24,1694
7871,44,31,18,924,22,7111
4499,32,26,23,915,18,7615
11911,50,31,11,983,18,5751
3528,45,56,3,936,11,4345
10869,57,6,27,917,16,7876
6458,36,24,15,997,23,5093
1503,64,7,27,986,20,4701
3117,76,16,22,974,23,3190
12311,64,54,12,980,11,5801
6975,70,10,11,960,25,5654
3538,66,33,16,976,3,5521
4486,51,8,12,906,18,8133
8853,38,87,25,925,22,3064
1184,57,88,25,981,14,4393
13817,39,34,28,948,24,2446
13631,71,82,15,900,5,5089
2102,76,14,0,903,20,5488
11231,53,27,19,912,12,8827
4473,71,47,22,988,22,5829
5915,43,99,19,948,14,3988
3888,37,49,7,959,18,6755
13032,44,56,25,929,14,3897
3954,53,82,20,964,19,8840
8271,43,14,28,963,7,4947
12124,43,81,24,982,17,4126
3245,38,93,1,922,15,2165
12203,38,99,9,969,15,5769
14468,54,84,0,912,30,8210
13541,49,4,7,956,29,9084
6241,69,97,2,935,22,3656
7448,79,91,23,918,6,5950
9303,71,9,12,987,18,8161
4759,63,43,30,995,1,9934
12592,60,73,18,950,6,8391
5413,64,1,18,950,14,6583
707,39,86,27,949,19,6801
9711,47,28,19,955,30,4847
9472,33,81,19,985,14,5202
4829,40,15,28,942,11,7546
11441,36,67,25,978,26,2322
8153,59,67,18,947,26,6565
10861,63,43,21,963,24,1078
4592,49,18,16,981,10,1336
13830,39,28,4,959,21,8144
1833,71,37,12,972,13,2743
13736,31,72,16,974,26,6897
1490,44,2,19,971,28,6834
11570,36,79,4,943,19,9279
6973,42,13,30,986,29,2402
1101,60,100,29,995,18,8011
13797,71,91,27,930,28,2060
9117,72,29,26,901,16,3371
11732,39,74,7,907,5,9524
6569,77,65,1,909,29,7606
9957,38,4,21,981,5,8410
1233,72,84,6,916,24,8506
5877,80,99,15,997,24,8902
12527,37,26,14,917,28,1108
12373,42,10,27,996,23,2633
13596,75,13,8,935,12,9464
6737,71,13,22,936,14,4118
3178,35,3,4,976,21,3809
1823,43,41,29,971,12,2211
11302,69,7,20,909,10,5495
4843,38,68,23,949,28,2619
10235,71,99,27,951,9,9871
9631,48,74,23,966,4,7846
5264,73,94,19,971,26,4769
1311,65,70,8,923,25,8109
4616,68,100,7,900,19,5291
7480,65,90,5,964,28,5133
4851,56,89,30,982,13,2348
2605,31,45,24,986,26,6011
13427,40,47,2,938,18,1060
7610,80,95,11,915,5,5759
9934,73,21,23,946,8,1109
6003,59,84,10,974,13,1804
12646,37,65,5,901,8,3367
10858,42,49,20,936,20,5419
10512,45,99,19,995,30,6816
1476,49,58,17,950,21,3534
10204,73,100,4,916,21,6008
12425,44,18,28,909,3,7332
10899,45,24,20,971,25,3303
5661,62,75,8,936,11,3473
4337,36,94,25,991,15,4883
6673,68,59,12,926,13,5021
9489,69,66,21,949,12,6526
11507,65,45,13,992,12,2753
7153,68,60,4,934,22,6627
9172,44,52,23,988,3,5469
11581,56,48,15,941,9,9147
11832,56,9,10,988,13,6771
13586,58,21,6,979,13,1246
7925,48,54,7,917,19,7839
6829,59,91,20,967,19,9308
8120,64,74,27,959,29,3744
1644,45,85,16,941,2,8834
13342,62,93,15,968,16,6248
4245,50,91,6,940,11,5542
8402,56,47,7,955,27,7158
1743,77,98,0,965,15,7411
7398,54,71,26,922,5,6951
6818,77,57,22,933,1,4038
10793,47,2,30,945,1,1138
5616,77,13,7,939,20,2878
11024,38,11,17,901,19,6884
13565,68,30,22,909,29,7697
920,45,64,22,966,27,6313
11454,63,10,9,976,27,6642
7804,38,61,22,956,27,5145
8167,60,10,0,994,27,8183
899,50,98,21,995,18,4024
1906,46,22,10,923,20,1442
14147,36,65,4,902,4,4042
6637,44,82,24,927,13,2052
4021,40,29,21,907,26,2856
8763,68,38,6,913,30,1081
9304,53,49,22,987,21,5301
1874,61,72,28,946,13,8330
5465,36,25,27,906,18,5839
4989,54,57,20,949,2,1582
7824,54,15,10,913,26,8906
13605,64,93,15,947,2,5214
13910,53,11,19,930,3,7512
11591,36,91,6,929,4,7885
12481,38,41,23,950,30,9476
11103,46,89,14,909,24,1548
4103,48,40,30,976,18,8121
3733,41,33,29,903,30,8487
9973,62,90,16,963,5,6390
10382,34,70,28,942,1,1830
1991,75,99,4,917,23,4383
7607,37,60,12,991,11,9365
5838,73,93,18,983,3,1856
4181,39,95,27,929,21,5113
13681,65,59,30,977,14,3203
11979,48,89,21,955,13,8040
14464,71,34,7,978,26,8803
3724,52,54,6,957,7,8457
9605,67,57,1,943,4,1322
9348,51,53,16,976,13,1420
2270,55,65,10,952,28,7282
4778,76,82,23,940,15,4475
14553,35,11,1,921,27,9897
2137,50,39,29,945,22,6948
10674,72,71,3,933,3,6326
11910,49,27,11,909,25,4408
11700,77,28,7,998,4,9252
9008,53,61,20,990,24,2671
